Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy R3,Visual Integration [HH] R3,Visual Integration [P-value] R3,Visual Integration [Tekl] R3,Visual Mean Depth R3,Visual Node Count R3,Visual Relativised Entropy R3
4063253,4.3800000,6.0600000,99.0000000,58.4754372,53.3087997,1.2781471,5.3465366,0.6737145,0.8583249,2.4732335,1402.0000000,2.6197038
4063261,4.3800000,6.5400000,143.0000000,84.4181442,72.6875992,1.3505867,5.4366245,0.6896452,0.8602914,2.4388435,1350.0000000,2.5377324
4063262,4.3800000,6.6000000,161.0000000,109.3348160,124.4016037,1.3563023,5.6012712,0.6952878,0.8633788,2.4282908,1528.0000000,2.5242152
4063263,4.3800000,6.6600000,197.0000000,193.2212677,338.2811890,1.3879969,5.8811870,0.7158983,0.8685599,2.3880773,1712.0000000,2.4671078
4063264,4.3800000,6.7200000,168.0000000,140.5658417,226.6199951,1.3539674,5.7837763,0.7040408,0.8666976,2.4114554,1712.0000000,2.5113351
4063265,4.3800000,6.7800000,154.0000000,97.2820511,100.8936005,1.3713702,5.6201706,0.7062621,0.8639333,2.4054813,1424.0000000,2.4937248
4063266,4.3800000,6.8400000,145.0000000,85.8756332,74.1060028,1.3620578,5.5009089,0.6977084,0.8616273,2.4222221,1351.0000000,2.5148973
4128771,4.4400000,4.9800000,46.0000000,12.8758574,4.5000000,0.9703439,4.3382888,0.5787990,0.8350756,2.7107842,1021.0000000,3.0657063
4128772,4.4400000,5.0400000,50.0000000,12.7558699,4.2624002,0.9873518,4.3608565,0.5817047,0.8356569,2.7022526,1022.0000000,3.0454979
4128773,4.4400000,5.1000000,52.0000000,12.5597868,4.1364002,1.0012778,4.3811307,0.5841984,0.8361778,2.6950147,1024.0000000,3.0282340
4128774,4.4400000,5.1600000,84.0000000,36.7560806,28.6884003,1.2773919,5.3959332,0.6893614,0.8595279,2.4390433,1297.0000000,2.5939746
4128775,4.4400000,5.2200000,81.0000000,28.3670292,14.1336002,1.2535745,4.8900695,0.6498573,0.8486559,2.5239923,1043.0000000,2.6816711
4128776,4.4400000,5.2800000,60.0000000,16.1532822,6.1272001,1.1971399,4.7858901,0.6363498,0.8461866,2.5563042,1040.0000000,2.7509780
4128777,4.4400000,5.3400000,50.0000000,12.7887793,4.3200002,0.9981552,4.3705368,0.5836303,0.8359025,2.6965518,1016.0000000,3.0315802
4128778,4.4400000,5.4000000,48.0000000,14.0608282,5.2631998,0.9583688,4.3177590,0.5766874,0.8345410,2.7169626,1015.0000000,3.0820684
4128786,4.4400000,5.8800000,70.0000000,28.6523361,15.5375996,1.1785386,4.8476338,0.6287438,0.8475183,2.5768261,1192.0000000,2.7831426
4128787,4.4400000,5.9400000,169.0000000,219.3610992,467.1288147,1.3639654,5.8396630,0.7130649,0.8678161,2.3934524,1681.0000000,2.4890952
4128788,4.4400000,6.0000000,173.0000000,222.8237457,470.1816101,1.3687022,5.8496585,0.7142854,0.8680074,2.3910713,1681.0000000,2.4835808
4128789,4.4400000,6.0600000,93.0000000,59.6529846,60.3216019,1.2657340,5.3130512,0.6698313,0.8576239,2.4817467,1398.0000000,2.6363020
4128797,4.4400000,6.5400000,141.0000000,88.5138550,80.2727966,1.3465866,5.4226556,0.6878732,0.8599991,2.4425499,1350.0000000,2.5437589
4128798,4.4400000,6.6000000,157.0000000,113.7360077,137.6640015,1.3512272,5.5884595,0.6936975,0.8631217,2.4315650,1528.0000000,2.5305576
4128799,4.4400000,6.6600000,198.0000000,201.6180878,360.0539856,1.3890046,5.8836646,0.7161999,0.8686070,2.3874927,1712.0000000,2.4659078
4128800,4.4400000,6.7200000,167.0000000,144.2086945,233.7048035,1.3516705,5.7694421,0.7022960,0.8664216,2.4149621,1712.0000000,2.5159459
4128801,4.4400000,6.7800000,153.0000000,103.9469147,117.3707962,1.3788871,5.6309953,0.7111738,0.8642303,2.3955171,1384.0000000,2.4798663
4128802,4.4400000,6.8400000,141.0000000,88.7949142,80.9064026,1.3559781,5.4837718,0.6955349,0.8612719,2.4266667,1351.0000000,2.5229578
4194307,4.5000000,4.9800000,45.0000000,13.9703112,5.3820000,0.9548447,4.3184905,0.5761576,0.8345641,2.7186275,1021.0000000,3.0851843
4194308,4.5000000,5.0400000,47.0000000,13.4063101,4.9679999,0.9737579,4.3433628,0.5793713,0.8352070,2.7091088,1022.0000000,3.0617394
4194309,4.5000000,5.1000000,50.0000000,12.9924393,4.4280000,0.9954756,4.3735642,0.5831894,0.8359841,2.6979473,1024.0000000,3.0348933
4194310,4.5000000,5.1600000,73.0000000,30.6839275,23.0543995,1.2369417,5.2495065,0.6673151,0.8563498,2.4868717,1334.0000000,2.6637154
4194311,4.5000000,5.2200000,85.0000000,30.7013569,15.1344004,1.2612526,4.9024181,0.6514984,0.8489465,2.5201535,1043.0000000,2.6730320
4194312,4.5000000,5.2800000,56.0000000,16.8289928,7.2972002,1.0707811,4.4870944,0.5981126,0.8388659,2.6556098,1026.0000000,2.9374423
4194313,4.5000000,5.3400000,50.0000000,14.4908676,5.3351998,0.9858481,4.3555198,0.5814137,0.8355176,2.7030482,1018.0000000,3.0475316
4194314,4.5000000,5.4000000,48.0000000,15.6321516,6.3432002,0.9617731,4.3228397,0.5772610,0.8346732,2.7152710,1016.0000000,3.0776999
4194322,4.5000000,5.8800000,74.0000000,35.6338997,23.4396000,1.1916490,4.8773608,0.6322177,0.8482034,2.5682008,1196.0000000,2.7658470
4194323,4.5000000,5.9400000,168.0000000,225.8508759,491.7959900,1.3627654,5.8371696,0.7127604,0.8677683,2.3940477,1681.0000000,2.4904890
4194324,4.5000000,6.0000000,173.0000000,229.5945435,494.9711914,1.3687022,5.8496585,0.7142854,0.8680074,2.3910713,1681.0000000,2.4835808
4194325,4.5000000,6.0600000,92.0000000,64.3364334,70.4303970,1.2635502,5.3079224,0.6691847,0.8575155,2.4831781,1398.0000000,2.6391740
4194333,4.5000000,6.5400000,139.0000000,93.4334717,89.2763977,1.3331298,5.3593135,0.6798381,0.8586670,2.4595997,1350.0000000,2.5686474
4194334,4.5000000,6.6000000,158.0000000,124.5142136,162.4320068,1.3524146,5.5910168,0.6940149,0.8631731,2.4309103,1528.0000000,2.5291717
4194335,4.5000000,6.6600000,200.0000000,210.6963959,383.0472107,1.3895401,5.8737674,0.7149952,0.8684189,2.3898306,1712.0000000,2.4675963
4194336,4.5000000,6.7200000,170.0000000,151.3477631,247.8959961,1.3565125,5.7909698,0.7049165,0.8668359,2.4097018,1712.0000000,2.5079939
4194337,4.5000000,6.7800000,151.0000000,115.4293671,147.3119965,1.3742335,5.6105576,0.7083225,0.8638092,2.4011545,1387.0000000,2.4879820
4194338,4.5000000,6.8400000,139.0000000,92.9484787,87.7860031,1.3540765,5.4837718,0.6955349,0.8612719,2.4266667,1351.0000000,2.5242445
4259847,4.5600000,5.2200000,88.0000000,32.2370720,15.6239996,1.2676935,4.9148297,0.6531478,0.8492379,2.5163147,1043.0000000,2.6652234
4259858,4.5600000,5.8800000,76.0000000,43.3366470,34.5671997,1.2098134,5.1245294,0.6468803,0.8535930,2.5342467,1388.0000000,2.7226932
4259859,4.5600000,5.9400000,177.0000000,236.7469788,519.3323975,1.3735181,5.8622003,0.7158169,0.8682472,2.3880951,1681.0000000,2.4775410
4259860,4.5600000,6.0000000,179.0000000,239.1328125,522.0036011,1.3761582,5.8722730,0.7170468,0.8684394,2.3857143,1681.0000000,2.4736216
4259861,4.5600000,6.0600000,91.0000000,69.4599533,81.7091980,1.2624418,5.3104854,0.6695079,0.8575696,2.4824624,1398.0000000,2.6394928
4259869,4.5600000,6.5400000,133.0000000,97.0640640,96.8723984,1.2932405,5.1749134,0.6600436,0.8547667,2.5030582,1309.0000000,2.6379123
4259870,4.5600000,6.6000000,153.0000000,132.0424500,182.1996002,1.3327223,5.5095878,0.6827501,0.8615099,2.4546044,1543.0000000,2.5639586
4259871,4.5600000,6.6600000,205.0000000,221.3619995,407.8223877,1.3944014,5.8861437,0.7165017,0.8686541,2.3869083,1712.0000000,2.4617736
4259872,4.5600000,6.7200000,171.0000000,157.7186279,261.9827881,1.3581064,5.7981815,0.7057943,0.8669745,2.4079485,1712.0000000,2.5053599
4259873,4.5600000,6.7800000,148.0000000,125.6739044,172.8827972,1.3365319,5.3459435,0.6784980,0.8583902,2.4624536,1346.0000000,2.5701494
4259874,4.5600000,6.8400000,136.0000000,99.2592545,99.6516037,1.3085134,5.2261887,0.6663128,0.8558756,2.4889398,1312.0000000,2.6138866
4325379,4.6200000,4.9800000,29.0000000,10.5264463,4.8168001,1.0511693,4.2027516,0.5950299,0.8313479,2.6590605,746.0000000,2.9525709
4325380,4.6200000,5.0400000,27.0000000,10.3638325,5.0544000,1.0367439,4.2261591,0.5932094,0.8319947,2.6649551,780.0000000,2.9686885
4325382,4.6200000,5.1600000,42.0000000,13.1118059,4.8779998,1.1311198,4.3180394,0.6113524,0.8345199,2.6147652,746.0000000,2.8532336
4325383,4.6200000,5.2200000,79.0000000,31.6550026,16.4951992,1.2504694,4.8869925,0.6494484,0.8485835,2.5249519,1043.0000000,2.6846170
4325384,4.6200000,5.2800000,18.0000000,4.6849713,1.5300000,0.9061955,4.0585432,0.5689812,0.8273290,2.7359693,785.0000000,3.1346343
4325385,4.6200000,5.3400000,8.0000000,1.5748416,0.4284000,0.9939661,3.6778564,0.5852864,0.8153114,2.6730311,420.0000000,3.0097196
4325386,4.6200000,5.4000000,5.0000000,0.7897367,0.1440000,0.9148166,3.5790994,0.5704427,0.8119352,2.7163463,417.0000000,3.1106181
4325395,4.6200000,5.9400000,198.0000000,254.5808411,552.3048096,1.4008526,6.3260765,0.7724594,0.8768586,2.2863095,1681.0000000,2.3764770
4325396,4.6200000,6.0000000,213.0000000,263.8720703,559.6848145,1.4180912,6.1013579,0.7440397,0.8727216,2.3354990,1694.0000000,2.4014769
4325407,4.6200000,6.6600000,214.0000000,230.5183105,429.1380005,1.4033449,5.9135561,0.7198385,0.8691737,2.3804793,1712.0000000,2.4502120
4390915,4.6800000,4.9800000,52.0000000,31.5500145,26.8631992,1.0866125,4.6455050,0.6049307,0.8427572,2.6386266,1166.0000000,2.9073462
4390916,4.6800000,5.0400000,63.0000000,31.9727936,22.9860001,1.1131750,4.6798253,0.6093998,0.8435792,2.6266093,1166.0000000,2.8774502
4390917,4.6800000,5.1000000,86.0000000,35.9954681,20.1816006,1.1415231,4.7325463,0.6141888,0.8448265,2.6141534,1188.0000000,2.8491271
4390918,4.6800000,5.1600000,83.0000000,31.0635109,15.2712002,1.1345266,4.7202282,0.6125901,0.8445353,2.6183655,1188.0000000,2.8576546
4390919,4.6800000,5.2200000,111.0000000,42.9385757,22.5072002,1.3017879,5.2349315,0.6709271,0.8561169,2.4783974,1274.0000000,2.6064982
4390920,4.6800000,5.2800000,77.0000000,23.7984066,8.9244003,1.1416680,4.3912683,0.6136865,0.8364522,2.6097867,798.0000000,2.8563249
4390921,4.6800000,5.3400000,73.0000000,21.8338223,7.7435999,1.1151724,4.3325982,0.6077003,0.8348903,2.6253197,783.0000000,2.8909695
4390922,4.6800000,5.4000000,69.0000000,21.4956245,7.8587999,1.1080794,4.3157477,0.6054859,0.8344358,2.6312420,782.0000000,2.8995745
4390923,4.6800000,5.4600000,67.0000000,22.7990665,8.9460001,1.0894589,4.2856359,0.6015580,0.8336201,2.6418486,780.0000000,2.9236019
4390925,4.6800000,5.5800000,100.0000000,50.7851601,33.6384010,1.2585820,5.1300211,0.6542290,0.8537848,2.5164247,1310.0000000,2.6710639
4390926,4.6800000,5.6400000,108.0000000,51.1577797,32.0040016,1.2655054,5.1810255,0.6561104,0.8548406,2.5124817,1363.0000000,2.6627033
4390927,4.6800000,5.7000000,112.0000000,50.4255028,29.9232006,1.2718146,5.1916466,0.6575406,0.8550711,2.5091844,1362.0000000,2.6554232
4390928,4.6800000,5.7600000,112.0000000,47.5296516,26.6795998,1.2736902,5.1992407,0.6585025,0.8552350,2.5069802,1362.0000000,2.6520631
4390929,4.6800000,5.8200000,111.0000000,44.5882759,23.5548000,1.2728325,5.1992407,0.6585025,0.8552350,2.5069802,1362.0000000,2.6526158
4390930,4.6800000,5.8800000,112.0000000,43.5125580,22.2444000,1.2761393,5.2094002,0.6597892,0.8554540,2.5040412,1362.0000000,2.6476305
4390931,4.6800000,5.9400000,247.0000000,280.0071106,588.6972046,1.4429083,6.6514807,0.8111253,0.8825864,2.2250443,1694.0000000,2.2954233
4390932,4.6800000,6.0000000,243.0000000,277.2419739,586.6127930,1.4387904,6.6386771,0.8095639,0.8823638,2.2274070,1694.0000000,2.3005579
4390933,4.6800000,6.0600000,111.0000000,43.1594467,22.3092003,1.2665032,5.1949430,0.6561020,0.8551198,2.5126536,1384.0000000,2.6622217
4390934,4.6800000,6.1200000,108.0000000,43.1430969,23.1156006,1.2589391,5.1751528,0.6536025,0.8546931,2.5184381,1384.0000000,2.6727562
4390935,4.6800000,6.1800000,107.0000000,44.8367310,25.3943996,1.2580726,5.1751528,0.6536025,0.8546931,2.5184381,1384.0000000,2.6733224
4390936,4.6800000,6.2400000,103.0000000,45.1069260,26.8992004,1.2129383,5.0340886,0.6358676,0.8516170,2.5607815,1383.0000000,2.7450309
4390937,4.6800000,6.3000000,100.0000000,47.6747589,30.7800007,1.1668452,4.7948375,0.6204052,0.8462819,2.5981772,1208.0000000,2.8182464
4390938,4.6800000,6.3600000,99.0000000,51.9664383,35.9711990,1.1599108,4.7747002,0.6186314,0.8458146,2.6026711,1199.0000000,2.8278844
4390941,4.6800000,6.5400000,36.0000000,8.7006168,2.4119999,1.0347916,4.4854722,0.5946301,0.8388288,2.6657197,1057.0000000,2.9708526
4390942,4.6800000,6.6000000,38.0000000,8.1782675,2.0411999,1.0669924,4.5519767,0.6027159,0.8404838,2.6434619,1064.0000000,2.9261734
4390943,4.6800000,6.6600000,208.0000000,237.3157806,454.7124023,1.4002200,5.9282594,0.7214130,0.8694468,2.3774796,1715.0000000,2.4495447
4390944,4.6800000,6.7200000,92.0000000,41.0580788,27.2520008,1.2463061,4.9654365,0.6465916,0.8502533,2.5330472,1166.0000000,2.6954439
4390945,4.6800000,6.7800000,47.0000000,13.8974848,5.8104000,1.1198804,4.8421035,0.6208419,0.8473518,2.5976379,1271.0000000,2.8458488
4390946,4.6800000,6.8400000,49.0000000,17.5909615,9.0143995,1.1370107,4.8878746,0.6267106,0.8484001,2.5826771,1271.0000000,2.8199928
4456451,4.7400000,4.9800000,19.0000000,4.7092104,1.5336000,0.9713365,3.8505447,0.5764995,0.8209530,2.7064056,563.0000000,3.0575650
4456452,4.7400000,5.0400000,19.0000000,3.8903277,1.0800000,0.9713365,3.8505447,0.5764995,0.8209530,2.7064056,563.0000000,3.0575650
4456453,4.7400000,5.1000000,101.0000000,47.7509155,33.6311989,1.1783366,4.8027325,0.6232975,0.8464753,2.5905645,1188.0000000,2.8029289
4456454,4.7400000,5.1600000,108.0000000,46.4811134,29.7000008,1.2183764,4.8881717,0.6343858,0.8484586,2.5627632,1188.0000000,2.7476966
4456455,4.7400000,5.2200000,124.0000000,54.3934860,34.5096016,1.3251004,5.2911606,0.6781337,0.8573317,2.4626865,1274.0000000,2.5765021
4456456,4.7400000,5.2800000,94.0000000,33.5953751,17.3843994,1.1641604,4.7749124,0.6196870,0.8458239,2.5998316,1188.0000000,2.8204415
4456457,4.7400000,5.3400000,85.0000000,25.7559032,10.0799999,1.1475619,4.7449288,0.6157957,0.8451187,2.6099410,1188.0000000,2.8401489
4456458,4.7400000,5.4000000,77.0000000,21.8225842,7.3836002,1.1416680,4.3912683,0.6136865,0.8364522,2.6097867,798.0000000,2.8563249
4456459,4.7400000,5.4600000,69.0000000,20.9730301,7.4772000,1.1080794,4.3157477,0.6054859,0.8344358,2.6312420,782.0000000,2.8995745
4456461,4.7400000,5.5800000,114.0000000,55.8812523,36.1944008,1.2755964,5.2012243,0.6586683,0.8552767,2.5066080,1363.0000000,2.6504903
4456462,4.7400000,5.6400000,119.0000000,54.2304382,32.7816010,1.2836745,5.2170463,0.6607576,0.8556185,2.5018368,1362.0000000,2.6407390
4456463,4.7400000,5.7000000,115.0000000,48.3567924,27.2231998,1.2786636,5.2094002,0.6597892,0.8554540,2.5040412,1362.0000000,2.6460209
4456464,4.7400000,5.7600000,116.0000000,46.4771652,25.2108002,1.2749410,5.2123842,0.6583048,0.8554948,2.5075922,1384.0000000,2.6518817
4456465,4.7400000,5.8200000,115.0000000,43.8863029,22.6692009,1.2741450,5.2123842,0.6583048,0.8554948,2.5075922,1384.0000000,2.6523776
4456466,4.7400000,5.8800000,114.0000000,41.1984711,20.1599998,1.2751552,5.2198949,0.6592533,0.8556560,2.5054231,1384.0000000,2.6496046
4456467,4.7400000,5.9400000,249.0000000,287.3633728,617.3748169,1.4444890,6.6643338,0.8126926,0.8828096,2.2226815,1694.0000000,2.2923317
4456468,4.7400000,6.0000000,242.0000000,281.4534912,612.0288086,1.4372840,6.6418734,0.8099537,0.8824194,2.2268164,1694.0000000,2.3013201
4456469,4.7400000,6.0600000,114.0000000,41.5328560,20.6819992,1.2739416,5.2148852,0.6586206,0.8555485,2.5068691,1384.0000000,2.6517935
4456470,4.7400000,6.1200000,112.0000000,42.3199501,21.9671993,1.2679621,5.1974273,0.6564158,0.8551733,2.5119307,1384.0000000,2.6605775
4456471,4.7400000,6.1800000,113.0000000,45.0938454,24.7824001,1.2694094,5.1999140,0.6567298,0.8552268,2.5112076,1384.0000000,2.6589448
4456472,4.7400000,6.2400000,109.0000000,45.7499008,26.4276009,1.2616839,5.1825562,0.6545376,0.8548529,2.5162690,1384.0000000,2.6688621
4456473,4.7400000,6.3000000,109.0000000,49.6721992,31.0860004,1.2604219,5.1776180,0.6539140,0.8547463,2.5177152,1384.0000000,2.6710906
4456474,4.7400000,6.3600000,101.0000000,50.9706306,34.8660011,1.1680889,4.7973242,0.6207269,0.8463399,2.5973487,1208.0000000,2.8168306
4456477,4.7400000,6.5400000,38.0000000,8.2639532,2.1131999,1.0669924,4.5519767,0.6027159,0.8404838,2.6434619,1064.0000000,2.9261734
4456478,4.7400000,6.6000000,54.0000000,12.7799158,3.8664000,1.1412723,4.6790214,0.6188992,0.8435912,2.6005614,1070.0000000,2.8318813
4456479,4.7400000,6.6600000,206.0000000,243.7955933,479.4515991,1.4074125,6.2132387,0.7548231,0.8746992,2.3165801,1732.0000000,2.3945336
4456480,4.7400000,6.7200000,121.0000000,74.3897934,66.8303986,1.3192179,5.5574956,0.6945135,0.8625848,2.4295440,1470.0000000,2.5526280
4456481,4.7400000,6.7800000,71.0000000,30.4645653,20.8043995,1.2001611,4.9943109,0.6402677,0.8508089,2.5491738,1272.0000000,2.7425537
4456482,4.7400000,6.8400000,69.0000000,34.9294815,27.1872005,1.1953754,4.9867129,0.6392937,0.8506382,2.5515342,1272.0000000,2.7482188
4521989,4.8000000,5.1000000,118.0000000,76.5046005,77.1444016,1.2816964,5.2344146,0.6610031,0.8559661,2.5014451,1385.0000000,2.6415489
4521990,4.8000000,5.1600000,135.0000000,79.9175873,75.0167999,1.3359350,5.4400368,0.6865335,0.8602976,2.4456444,1390.0000000,2.5535674
4521991,4.8000000,5.2200000,150.0000000,88.4530792,79.6139984,1.3752731,5.7444129,0.7209905,0.8664045,2.3768318,1434.0000000,2.4670832
4521992,4.8000000,5.2800000,138.0000000,75.3269043,64.8216019,1.3221456,5.3865747,0.6769906,0.8591362,2.4662447,1423.0000000,2.5817933
4521993,4.8000000,5.3400000,138.0000000,73.7162857,60.3432007,1.3108659,5.2981558,0.6690523,0.8573245,2.4833815,1385.0000000,2.6060495
4521994,4.8000000,5.4000000,143.0000000,73.4064255,55.7603989,1.3167744,5.3110905,0.6706857,0.8575987,2.4797688,1385.0000000,2.5991521
4521995,4.8000000,5.4600000,153.0000000,77.1915359,54.6804008,1.3230816,5.3188820,0.6716696,0.8577636,2.4776011,1385.0000000,2.5943470
4521996,4.8000000,5.5200000,159.0000000,76.3627319,50.1767998,1.3284721,5.3319182,0.6733158,0.8580391,2.4739885,1385.0000000,2.5882556
4521997,4.8000000,5.5800000,136.0000000,64.9729767,42.1776009,1.3023422,5.2679691,0.6653249,0.8566839,2.4916847,1384.0000000,2.6196928
4521998,4.8000000,5.6400000,126.0000000,57.1140137,35.6363983,1.2904365,5.2450871,0.6624351,0.8561955,2.4981923,1384.0000000,2.6330292
4521999,4.8000000,5.7000000,122.0000000,51.9831848,30.7476006,1.2851139,5.2349811,0.6611587,0.8559793,2.5010846,1384.0000000,2.6391132
4522000,4.8000000,5.7600000,120.0000000,48.2273102,26.9568005,1.2817615,5.2274270,0.6602046,0.8558176,2.5032537,1384.0000000,2.6433334
4522001,4.8000000,5.8200000,120.0000000,45.9584389,24.3684006,1.2823875,5.2299428,0.6605223,0.8558714,2.5025308,1384.0000000,2.6422184
4522002,4.8000000,5.8800000,123.0000000,45.5415077,23.0147991,1.2937756,5.2679691,0.6653249,0.8566839,2.4916847,1384.0000000,2.6243582
4522003,4.8000000,5.9400000,253.0000000,297.4334412,649.0043945,1.4480553,6.6837068,0.8150551,0.8831453,2.2191377,1694.0000000,2.2867377
4522004,4.8000000,6.0000000,246.0000000,290.9454651,642.6683960,1.4409612,6.6611156,0.8123002,0.8827537,2.2232723,1694.0000000,2.2956245
4522005,4.8000000,6.0600000,124.0000000,45.3215408,22.5720005,1.2921430,5.2577748,0.6640374,0.8564665,2.4945769,1384.0000000,2.6282635
4522006,4.8000000,6.1200000,119.0000000,45.2876205,23.9183998,1.2797568,5.2224030,0.6595701,0.8557099,2.5046999,1384.0000000,2.6460154
4522007,4.8000000,6.1800000,118.0000000,47.0622520,26.2763996,1.2777421,5.2173886,0.6589368,0.8556023,2.5061460,1384.0000000,2.6487060
4522008,4.8000000,6.2400000,119.0000000,50.4251862,29.9195995,1.2791259,5.2198949,0.6592533,0.8556560,2.5054231,1384.0000000,2.6471343
4522009,4.8000000,6.3000000,120.0000000,54.2817039,34.2431984,1.2804986,5.2224030,0.6595701,0.8557099,2.5046999,1384.0000000,2.6455736
4522010,4.8000000,6.3600000,122.0000000,59.0277634,39.4812012,1.2812753,5.2198949,0.6592533,0.8556560,2.5054231,1384.0000000,2.6458855
4522011,4.8000000,6.4200000,127.0000000,64.9981766,45.6804008,1.2878307,5.2324605,0.6608403,0.8559254,2.5018077,1384.0000000,2.6383867
4522012,4.8000000,6.4800000,123.0000000,67.7059479,51.2028008,1.2819531,5.2198949,0.6592533,0.8556560,2.5054231,1384.0000000,2.6455078
4522013,4.8000000,6.5400000,121.0000000,66.8719940,53.6688004,1.2961224,5.2859049,0.6675901,0.8570656,2.4866233,1384.0000000,2.6179473
4522014,4.8000000,6.6000000,128.0000000,74.7032089,63.2340012,1.3337889,5.4667106,0.6904252,0.8608610,2.4374547,1384.0000000,2.5479553
4522015,4.8000000,6.6600000,246.0000000,293.9835205,554.2739868,1.4419599,6.5318012,0.7925153,0.8803594,2.2540138,1745.0000000,2.3186049
4522016,4.8000000,6.7200000,173.0000000,153.9621887,204.6239929,1.3837540,6.1061459,0.7509833,0.8729827,2.3227808,1612.0000000,2.4182439
4522017,4.8000000,6.7800000,106.0000000,70.1316376,71.3267975,1.2685376,5.2243581,0.6597331,0.8557507,2.5043352,1385.0000000,2.6530640
4522018,4.8000000,6.8400000,97.0000000,68.9476166,74.3183975,1.2518350,5.1919398,0.6556393,0.8550541,2.5137284,1385.0000000,2.6733880
4587525,4.8600000,5.1000000,125.0000000,81.5616760,82.2060013,1.3077985,5.3266964,0.6726564,0.8579288,2.4754336,1385.0000000,2.5997341
4587526,4.8600000,5.1600000,140.0000000,85.6782761,81.2916031,1.3497761,5.6298876,0.7038111,0.8640519,2.4106412,1467.0000000,2.5138154
